,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,EUR,1.1440000000000001,40

Category,Part No.,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New)
Make same Price as Standard Price","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
,52522,,HINGE CLIP 0665.175,SET,0.627,0.627,1,"{""sharedFormula"":""I197""}",1,0.627,EUR(€) ,,28.69152,0.39209726443768983,KABELSCHLEPP ,1.8181818181818181,1.14,1.14,1.14,"{""sharedFormula"":""U197""}",1.144,36.19,47.19755039999999,47.19755039999999,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.033 kgs
,52521,,HINGE CLIP 0665.150,SET,0.5720000000000001,0.5720000000000001,1,"{""sharedFormula"":""I197""}",1,0.5720000000000001,EUR(€) ,,26.174720000000008,0.39209726443768966,KABELSCHLEPP ,1.8181818181818181,1.04,1.04,1.04,"{""sharedFormula"":""U197""}",1.144,36.19,43.05741439999999,43.05741439999999,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.028 kgs
,52520,,HINGE CLIP 0665.125,SET,0.539,0.539,1,"{""sharedFormula"":""I197""}",1,0.539,EUR(€) ,,24.664640000000006,0.3920972644376898,KABELSCHLEPP ,1.8181818181818181,0.98,0.98,0.98,"{""sharedFormula"":""U197""}",1.144,36.19,40.573332799999996,40.573332799999996,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.024 kgs
,52519,,HINGE CLIP 0665.100,SET,0.5060000000000001,0.5060000000000001,1,"{""sharedFormula"":""I197""}",1,0.5060000000000001,EUR(€) ,,23.154560000000007,0.39209726443768966,KABELSCHLEPP ,1.818181818181818,0.92,0.92,0.92,"{""sharedFormula"":""U197""}",1.144,36.19,38.08925119999999,38.0892512,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.02 kgs
,52518,,HINGE CLIP 0665.075,SET,0.451,0.451,1,"{""sharedFormula"":""I197""}",1,0.451,EUR(€) ,,20.637760000000004,0.3920972644376898,KABELSCHLEPP ,1.8181818181818181,0.82,0.82,0.82,"{""sharedFormula"":""U197""}",1.144,36.19,33.949115199999994,33.949115199999994,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.018 kgs
,52517,,HINGE CLIP 0665.050,SET,0.418,0.418,1,"{""sharedFormula"":""I197""}",1,0.418,EUR(€) ,,19.12768,0.3920972644376899,KABELSCHLEPP ,1.8181818181818183,0.76,0.76,0.76,"{""sharedFormula"":""U197""}",1.144,36.19,31.465033599999998,31.465033599999995,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.013 kgs
,52516,,HINGE CLIP 0555.150,SET,0.528,0.528,1,"{""sharedFormula"":""I197""}",1,0.528,EUR(€) ,,24.161280000000005,0.3920972644376898,KABELSCHLEPP ,1.8181818181818181,0.96,0.96,0.96,"{""sharedFormula"":""U197""}",1.144,36.19,39.745305599999995,39.745305599999995,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.019 kgs
,52515,,HINGE CLIP 0555.125,SET,0.473,0.473,1,"{""sharedFormula"":""I197""}",1,0.473,EUR(€) ,,21.64448,0.3920972644376899,KABELSCHLEPP ,1.8181818181818183,0.86,0.86,0.86,"{""sharedFormula"":""U197""}",1.144,36.19,35.605169599999996,35.605169599999996,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.015 kgs
,52514,,HINGE CLIP 0555.100,SET,0.418,0.418,1,"{""sharedFormula"":""I197""}",1,0.418,EUR(€) ,,19.12768,0.3920972644376899,KABELSCHLEPP ,1.8181818181818183,0.76,0.76,0.76,"{""sharedFormula"":""U197""}",1.144,36.19,31.465033599999998,31.465033599999995,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.014 kgs
,52513,,HINGE CLIP 0555.075,SET,0.3740000000000001,0.3740000000000001,1,"{""sharedFormula"":""I197""}",1,0.3740000000000001,EUR(€) ,,17.114240000000006,0.3920972644376897,KABELSCHLEPP ,1.8181818181818177,0.68,0.68,0.68,"{""sharedFormula"":""U197""}",1.144,36.19,28.152924799999997,28.152924799999997,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.011 kgs
,52512,,HINGE CLIP 0555.050,SET,0.319,0.319,1,"{""sharedFormula"":""I197""}",1,0.319,EUR(€) ,,14.597440000000002,0.3920972644376898,KABELSCHLEPP ,1.8181818181818181,0.58,0.58,0.58,"{""sharedFormula"":""U197""}",1.144,36.19,24.012788799999996,24.012788799999996,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.008 kgs
,52511,,HINGE CLIP 0455.130,SET,0.3740000000000001,0.3740000000000001,1,"{""sharedFormula"":""I197""}",1,0.3740000000000001,EUR(€) ,,17.114240000000006,0.3920972644376897,KABELSCHLEPP ,1.8181818181818177,0.68,0.68,0.68,"{""sharedFormula"":""U197""}",1.144,36.19,28.152924799999997,28.152924799999997,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.012 kgs
,52510,,HINGE CLIP 0455.103,SET,0.33,0.33,1,"{""sharedFormula"":""I197""}",1,0.33,EUR(€) ,,15.100800000000003,0.39209726443768966,KABELSCHLEPP ,1.8181818181818181,0.6,0.6,0.6,"{""sharedFormula"":""U197""}",1.144,36.19,24.840815999999993,24.840815999999997,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.01 kgs
,52509,,HINGE CLIP 0455.078,SET,0.297,0.297,1,"{""sharedFormula"":""I197""}",1,0.297,EUR(€) ,,13.590720000000001,0.39209726443768983,KABELSCHLEPP ,1.8181818181818183,0.54,0.54,0.54,"{""sharedFormula"":""U197""}",1.144,36.19,22.356734399999997,22.356734399999997,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.008 kgs
,52508,,HINGE CLIP 0455.058,SET,0.264,0.264,1,"{""sharedFormula"":""I197""}",1,0.264,EUR(€) ,,12.080640000000002,0.3920972644376898,KABELSCHLEPP ,1.8181818181818181,0.48,0.48,0.48,"{""sharedFormula"":""U197""}",1.144,36.19,19.872652799999997,19.872652799999997,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.006 kgs
,52507,,HINGE CLIP 0455.038,SET,0.242,0.242,1,"{""sharedFormula"":""I197""}",1,0.242,EUR(€) ,,11.073920000000001,0.3920972644376898,KABELSCHLEPP ,1.8181818181818183,0.44,0.44,0.44,"{""sharedFormula"":""U197""}",1.144,36.19,18.216598399999995,18.216598399999995,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.005 kgs
,52506,,HINGE CLIP 0455.025,SET,0.209,0.209,1,"{""sharedFormula"":""I197""}",1,0.209,EUR(€) ,,9.56384,0.3920972644376899,KABELSCHLEPP ,1.8181818181818183,0.38,0.38,0.38,"{""sharedFormula"":""U197""}",1.144,36.19,15.732516799999999,15.732516799999997,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.004 kgs
,52526,,HINGE CLIP 0345.090,SET,0.198,0.198,1,"{""sharedFormula"":""I197""}",1,0.198,EUR(€) ,,9.060480000000002,0.39209726443768966,KABELSCHLEPP ,1.8181818181818181,0.36,0.36,0.36,"{""sharedFormula"":""U197""}",1.144,36.19,14.904489599999996,14.904489599999998,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.006 kgs
,52505,,HINGE CLIP 0345.065,SET,0.176,0.176,1,"{""sharedFormula"":""I197""}",1,0.176,EUR(€) ,,8.05376,0.39209726443768983,KABELSCHLEPP ,1.8181818181818183,0.32,0.32,0.32,"{""sharedFormula"":""U197""}",1.144,36.19,13.248435199999998,13.2484352,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.004 kgs
,52504,,HINGE CLIP 0345.050,SET,0.154,0.154,1,"{""sharedFormula"":""I197""}",1,0.154,EUR(€) ,,7.047040000000001,0.39209726443768983,KABELSCHLEPP ,1.8181818181818183,0.28,0.28,0.28,"{""sharedFormula"":""U197""}",1.144,36.19,11.592380799999999,11.592380799999999,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.003 kgs
,52503,,HINGE CLIP 0345.038,SET,0.132,0.132,1,"{""sharedFormula"":""I197""}",1,0.132,EUR(€) ,,6.040320000000001,0.3920972644376898,KABELSCHLEPP ,1.8181818181818181,0.24,0.24,0.24,"{""sharedFormula"":""U197""}",1.144,36.19,9.936326399999999,9.936326399999999,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.002 kgs
,52502,,HINGE CLIP 0345.025,SET,0.121,0.121,1,"{""sharedFormula"":""I197""}",1,0.121,EUR(€) ,,5.5369600000000005,0.3920972644376898,KABELSCHLEPP ,1.8181818181818183,0.22,0.22,0.22,"{""sharedFormula"":""U197""}",1.144,36.19,9.108299199999998,9.108299199999998,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.001 kgs
,52501,,HINGE CLIP 0345.020,SET,0.121,0.121,1,"{""sharedFormula"":""I197""}",1,0.121,EUR(€) ,,5.5369600000000005,0.3920972644376898,KABELSCHLEPP ,1.8181818181818183,0.22,0.22,0.22,"{""sharedFormula"":""U197""}",1.144,36.19,9.108299199999998,9.108299199999998,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.001 kgs
,52500,,HINGE CLIP 0345.015,SET,0.099,0.099,1,"{""sharedFormula"":""I197""}",1,0.099,EUR(€) ,,4.530240000000001,0.39209726443768966,KABELSCHLEPP ,1.8181818181818181,0.18,0.18,0.18,"{""sharedFormula"":""U197""}",1.144,36.19,7.452244799999998,7.452244799999999,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.001 kgs
,53974,,FRONT END CONNECTOR 1455.103 mov. point,SET,1.155,1.155,1,"{""sharedFormula"":""I197""}",1,1.155,EUR(€) ,,52.85280000000001,0.39209726443768983,KABELSCHLEPP ,1.8181818181818181,2.1,2.1,2.1,"{""sharedFormula"":""U197""}",1.144,36.19,86.94285599999999,86.94285599999999,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.036 kgs
,53975,,FRONT END CONNECTOR 1455.103 fix point,SET,1.155,1.155,1,"{""sharedFormula"":""I197""}",1,1.155,EUR(€) ,,52.85280000000001,0.39209726443768983,KABELSCHLEPP ,1.8181818181818181,2.1,2.1,2.1,"{""sharedFormula"":""U197""}",1.144,36.19,86.94285599999999,86.94285599999999,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.031 kgs
,53972,,FRONT END CONNECTOR 1455.078 mov.point,SET,1.078,1.078,1,"{""sharedFormula"":""I197""}",1,1.078,EUR(€) ,,49.32928000000001,0.3920972644376898,KABELSCHLEPP ,1.8181818181818181,1.96,1.96,1.96,"{""sharedFormula"":""U197""}",1.144,36.19,81.14666559999999,81.14666559999999,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.026 kgs
,53973,,FRONT END CONNECTOR 1455.078 Fix point,SET,1.078,1.078,1,"{""sharedFormula"":""I197""}",1,1.078,EUR(€) ,,49.32928000000001,0.3920972644376898,KABELSCHLEPP ,1.8181818181818181,1.96,1.96,1.96,"{""sharedFormula"":""U197""}",1.144,36.19,81.14666559999999,81.14666559999999,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.028 kgs
,53970,,FRONT END CONNECTOR 1455.058 mov.point,SET,1.023,1.023,1,"{""sharedFormula"":""I197""}",1,1.023,EUR(€) ,,46.81248,0.3920972644376899,KABELSCHLEPP ,1.8181818181818183,1.86,1.86,1.86,"{""sharedFormula"":""U197""}",1.144,36.19,77.0065296,77.0065296,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.023 kgs
,53971,,FRONT END CONNECTOR 1455.058 Fix point,SET,1.023,1.023,1,"{""sharedFormula"":""I197""}",1,1.023,EUR(€) ,,46.81248,0.3920972644376899,KABELSCHLEPP ,1.8181818181818183,1.86,1.86,1.86,"{""sharedFormula"":""U197""}",1.144,36.19,77.0065296,77.0065296,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.025 kgs
,53968,,FRONT END CONNECTOR 1455.038.mov.point,SET,0.9680000000000001,0.9680000000000001,1,"{""sharedFormula"":""I197""}",1,0.9680000000000001,EUR(€) ,,44.295680000000004,0.3920972644376898,KABELSCHLEPP ,1.8181818181818181,1.76,1.76,1.76,"{""sharedFormula"":""U197""}",1.144,36.19,72.86639359999998,72.86639359999998,"{""sharedFormula"":""Z197""}",,TKG,YES,,weight 0.02 kgs
,53969,,FRONT END CONNECTOR 1455.038 Fix point,SET,0.9680000000000001,0.9680000000000001,1,"{""sharedFormula"":""I197""}",1,0.9680000000000001,EUR(€) ,,44.295680000000004,0.3920972644376898,KABELSCHLEPP ,1.8181818181818181,1.76,1.76,1.76,"{""sharedFormula"":""U197""}",1.144,36.19,72.86639359999998,72.86639359999998,"{""sharedFormula"":""Z197""}",,TKG,YES,,weight 0.023 kgs
,53967,,FRONT END CONNECTOR 1455.025-Fix point,SET,0.935,0.935,1,"{""sharedFormula"":""I197""}",1,0.935,EUR(€) ,,42.7856,0.39209726443768983,KABELSCHLEPP ,1.8181818181818181,1.7,1.7,1.7,"{""sharedFormula"":""U197""}",1.144,36.19,70.38231199999998,70.38231199999998,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.021 kgs
,53966,,FRONT END CONNECTOR 1455.025 mov.point,SET,0.935,0.935,1,"{""sharedFormula"":""I197""}",1,0.935,EUR(€) ,,42.7856,0.39209726443768983,KABELSCHLEPP ,1.8181818181818181,1.7,1.7,1.7,"{""sharedFormula"":""U197""}",1.144,36.19,70.38231199999998,70.38231199999998,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.021 kgs
,52627,,FRONT END CONNECTOR 0665 w/o bolt,SET,4.686,4.686,1,"{""sharedFormula"":""I197""}",1,4.686,EUR(€) ,,214.43136000000004,0.3920972644376898,KABELSCHLEPP ,1.8181818181818181,8.52,8.52,8.52,"{""sharedFormula"":""U197""}",1.144,36.19,352.73958719999996,352.73958719999996,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.121 kgs
,52626,,FRONT END CONNECTOR 0665 w bolt,SET,4.686,4.686,1,"{""sharedFormula"":""I197""}",1,4.686,EUR(€) ,,214.43136000000004,0.3920972644376898,KABELSCHLEPP ,1.8181818181818181,8.52,8.52,8.52,"{""sharedFormula"":""U197""}",1.144,36.19,352.73958719999996,352.73958719999996,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.117 kgs
,56520,,FRONT END CONNECTOR 0600 WITHOUT BOLT,SET,4.686,4.686,1,"{""sharedFormula"":""I197""}",1,4.686,EUR(€) ,,214.43136000000004,0.3920972644376898,KABELSCHLEPP ,1.8181818181818181,8.52,8.52,8.52,"{""sharedFormula"":""U197""}",1.144,36.19,352.73958719999996,352.73958719999996,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.072 kgs
,56519,,FRONT END CONNECTOR 0600 WITH BOLT,SET,4.686,4.686,1,"{""sharedFormula"":""I197""}",1,4.686,EUR(€) ,,214.43136000000004,0.3920972644376898,KABELSCHLEPP ,1.8181818181818181,8.52,8.52,8.52,"{""sharedFormula"":""U197""}",1.144,36.19,352.73958719999996,352.73958719999996,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.074 kgs
,52625,,FRONT END CONNECTOR 0555 w/o bolt,SET,4.301,4.301,1,"{""sharedFormula"":""I197""}",1,4.301,EUR(€) ,,196.81376000000003,0.3920972644376899,KABELSCHLEPP ,1.8181818181818181,7.82,7.82,7.82,"{""sharedFormula"":""U197""}",1.144,36.19,323.7586352,323.75863519999996,"{""sharedFormula"":""Z197""}",,TKG,,,weight 0.06 kgs
,52624,,FRONT END CONNECTOR 0555 w bolt,SET,4.301,4.301,1,,1,4.301,EUR(€) ,,196.81376000000003,0.3920972644376899,KABELSCHLEPP ,1.8181818181818181,7.82,7.82,7.82,,1.144,36.19,323.7586352,323.75863519999996,,,TKG,,,weight 0.072 kgs
,52623,,FRONT END CONNECTOR 0455 w/o bolt,SET,3.674,3.674,1,"{""sharedFormula"":""I261""}",1,3.674,EUR(€) ,,168.12224,0.39209726443768983,KABELSCHLEPP ,1.8181818181818181,6.68,6.68,6.68,"{""sharedFormula"":""U261""}",1.144,36.19,276.56108479999995,276.56108479999995,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.03 kgs
,52622,,FRONT END CONNECTOR 0455 w bolt,SET,3.674,3.674,1,"{""sharedFormula"":""I261""}",1,3.674,EUR(€) ,,168.12224,0.39209726443768983,KABELSCHLEPP ,1.8181818181818181,6.68,6.68,6.68,"{""sharedFormula"":""U261""}",1.144,36.19,276.56108479999995,276.56108479999995,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.032 kgs
,52621,,FRONT END CONNECTOR 0345 w/o bolt,SET,3.366000000000001,3.366000000000001,1,"{""sharedFormula"":""I261""}",1,3.366000000000001,EUR(€) ,,154.02816000000007,0.3920972644376896,KABELSCHLEPP ,1.8181818181818177,6.12,6.12,6.12,"{""sharedFormula"":""U261""}",1.144,36.19,253.37632319999997,253.37632319999997,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.014 kgs
,52620,,FRONT END CONNECTOR 0345 w bolt,SET,3.366000000000001,3.366000000000001,1,"{""sharedFormula"":""I261""}",1,3.366000000000001,EUR(€) ,,154.02816000000007,0.3920972644376896,KABELSCHLEPP ,1.8181818181818177,6.12,6.12,6.12,"{""sharedFormula"":""U261""}",1.144,36.19,253.37632319999997,253.37632319999997,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.016 kgs
,52430,,End piece 0455.130 w/o bolt,SET,1.452,1.452,1,"{""sharedFormula"":""I261""}",1,1.452,EUR(€) ,,66.44352,0.39209726443768983,KABELSCHLEPP ,1.8181818181818183,2.64,2.64,2.64,"{""sharedFormula"":""U261""}",1.144,36.19,109.29959039999999,109.2995904,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.042 kgs
,52431,,End piece 0455.130 w bolt,SET,1.452,1.452,1,"{""sharedFormula"":""I261""}",1,1.452,EUR(€) ,,66.44352,0.39209726443768983,KABELSCHLEPP ,1.8181818181818183,2.64,2.64,2.64,"{""sharedFormula"":""U261""}",1.144,36.19,109.29959039999999,109.2995904,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.046 kgs
,52428,,End piece 0455.103 w/o bolt,SET,1.364,1.364,1,"{""sharedFormula"":""I261""}",1,1.364,EUR(€) ,,62.41664000000001,0.3920972644376898,KABELSCHLEPP ,1.8181818181818181,2.48,2.48,2.48,"{""sharedFormula"":""U261""}",1.144,36.19,102.67537279999998,102.67537279999999,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.038 kgs
,52429,,End piece 0455.103 w bolt,SET,1.364,1.364,1,"{""sharedFormula"":""I261""}",1,1.364,EUR(€) ,,62.41664000000001,0.3920972644376898,KABELSCHLEPP ,1.8181818181818181,2.48,2.48,2.48,"{""sharedFormula"":""U261""}",1.144,36.19,102.67537279999998,102.67537279999999,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.042 kgs
,52426,,End piece 0455.078 w/o bolt,SET,1.287,1.287,1,"{""sharedFormula"":""I261""}",1,1.287,EUR(€) ,,58.89312,0.3920972644376899,KABELSCHLEPP ,1.8181818181818181,2.34,2.34,2.34,"{""sharedFormula"":""U261""}",1.144,36.19,96.87918239999999,96.87918239999998,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.035 kgs
,52427,,End piece 0455.078 w bolt,SET,1.287,1.287,1,"{""sharedFormula"":""I261""}",1,1.287,EUR(€) ,,58.89312,0.3920972644376899,KABELSCHLEPP ,1.8181818181818181,2.34,2.34,2.34,"{""sharedFormula"":""U261""}",1.144,36.19,96.87918239999999,96.87918239999998,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.039 kgs
,52424,,End piece 0455.058 w/o bolt,SET,1.221,1.221,1,"{""sharedFormula"":""I261""}",1,1.221,EUR(€) ,,55.87296000000001,0.39209726443768983,KABELSCHLEPP ,1.8181818181818181,2.22,2.22,2.22,"{""sharedFormula"":""U261""}",1.144,36.19,91.9110192,91.9110192,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.032 kgs
,52425,,End piece 0455.058 w bolt,SET,1.221,1.221,1,"{""sharedFormula"":""I261""}",1,1.221,EUR(€) ,,55.87296000000001,0.39209726443768983,KABELSCHLEPP ,1.8181818181818181,2.22,2.22,2.22,"{""sharedFormula"":""U261""}",1.144,36.19,91.9110192,91.9110192,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.036 kgs
,52422,,End piece 0455.038 w/o bolt,SET,1.144,1.144,1,"{""sharedFormula"":""I261""}",1,1.144,EUR(€) ,,52.34944,0.39209726443768983,KABELSCHLEPP ,1.8181818181818183,2.08,2.08,2.08,"{""sharedFormula"":""U261""}",1.144,36.19,86.11482879999998,86.11482879999998,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.029 kgs
,52423,,End piece 0455.038 w bolt,SET,1.144,1.144,1,"{""sharedFormula"":""I261""}",1,1.144,EUR(€) ,,52.34944,0.39209726443768983,KABELSCHLEPP ,1.8181818181818183,2.08,2.08,2.08,"{""sharedFormula"":""U261""}",1.144,36.19,86.11482879999998,86.11482879999998,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.034 kgs
,52420,,END PIECE 0455.025 w/o bolt SR,SET,1.221,1.221,1,"{""sharedFormula"":""I261""}",1,1.221,EUR(€) ,,55.87296000000001,0.39209726443768983,KABELSCHLEPP ,1.8181818181818181,2.22,2.22,2.22,"{""sharedFormula"":""U261""}",1.144,36.19,91.9110192,91.9110192,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.03 kgs
,52421,,END PIECE 0455.025 w bolt SR,SET,1.221,1.221,1,"{""sharedFormula"":""I261""}",1,1.221,EUR(€) ,,55.87296000000001,0.39209726443768983,KABELSCHLEPP ,1.8181818181818181,2.22,2.22,2.22,"{""sharedFormula"":""U261""}",1.144,36.19,91.9110192,91.9110192,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.034 kgs
,52603,,END PIECE 0455 RIGHT w/o bolt BLACK,SET,2.266,2.266,1,"{""sharedFormula"":""I261""}",1,2.266,EUR(€) ,,103.69216000000002,0.3920972644376899,KABELSCHLEPP ,1.8181818181818181,4.12,4.12,4.12,"{""sharedFormula"":""U261""}",1.144,36.19,170.5736032,170.57360319999998,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.031 kgs
,52601,,END PIECE 0455 RIGHT w bolt BLACK,SET,2.266,2.266,1,"{""sharedFormula"":""I261""}",1,2.266,EUR(€) ,,103.69216000000002,0.3920972644376899,KABELSCHLEPP ,1.8181818181818181,4.12,4.12,4.12,"{""sharedFormula"":""U261""}",1.144,36.19,170.5736032,170.57360319999998,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.035 kgs
,52602,,END PIECE 0455 LEFT w/o bolt BLACK,SET,2.266,2.266,1,"{""sharedFormula"":""I261""}",1,2.266,EUR(€) ,,103.69216000000002,0.3920972644376899,KABELSCHLEPP ,1.8181818181818181,4.12,4.12,4.12,"{""sharedFormula"":""U261""}",1.144,36.19,170.5736032,170.57360319999998,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.031 kgs
,52600,,END PIECE 0455 LEFT w bolt BLACK,SET,2.266,2.266,1,"{""sharedFormula"":""I261""}",1,2.266,EUR(€) ,,103.69216000000002,0.3920972644376899,KABELSCHLEPP ,1.8181818181818181,4.12,4.12,4.12,"{""sharedFormula"":""U261""}",1.144,36.19,170.5736032,170.57360319999998,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.035 kgs
,53189,,END PIECE 0180/0182.40-2- WO.BOLT-SR.,SET,0.363,0.363,1,"{""sharedFormula"":""I261""}",1,0.363,EUR(€) ,,16.61088,0.7232994445026726,KABELSCHLEPP ,3.994490358126722,1.45,1.45,1.45,"{""sharedFormula"":""U261""}",1.144,36.19,60.03197199999999,60.03197199999999,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.007 kgs
,53188,,END PIECE 0180/0182.40-2- W.BOLT-SR.,SET,0.363,0.363,1,"{""sharedFormula"":""I261""}",1,0.363,EUR(€) ,,16.61088,0.7232994445026726,KABELSCHLEPP ,3.994490358126722,1.45,1.45,1.45,"{""sharedFormula"":""U261""}",1.144,36.19,60.03197199999999,60.03197199999999,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.007 kgs
,53187,,END PIECE 0180/0182.30-2- WO.BOLT-SR.,SET,0.352,0.352,1,"{""sharedFormula"":""I261""}",1,0.352,EUR(€) ,,16.10752,0.7240725171915755,KABELSCHLEPP ,4.005681818181818,1.41,1.41,1.41,"{""sharedFormula"":""U261""}",1.144,36.19,58.37591759999999,58.37591759999999,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.006 kgs
,53186,,END PIECE 0180/0182.30-2- W.BOLT-SR.,SET,0.352,0.352,1,"{""sharedFormula"":""I261""}",1,0.352,EUR(€) ,,16.10752,0.7240725171915755,KABELSCHLEPP ,4.005681818181818,1.41,1.41,1.41,"{""sharedFormula"":""U261""}",1.144,36.19,58.37591759999999,58.37591759999999,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.006 kgs
,53185,,END PIECE 0180/0182.20-2- WO.BOLT-SR.,SET,0.33,0.33,1,"{""sharedFormula"":""I261""}",1,0.33,EUR(€) ,,15.100800000000003,0.7236805747444045,KABELSCHLEPP ,4,1.32,1.32,1.32,"{""sharedFormula"":""U261""}",1.144,36.19,54.64979519999999,54.6497952,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.005 kgs
,53184,,END PIECE 0180/0182.20-2- W.BOLT-SR.,SET,0.33,0.33,1,"{""sharedFormula"":""I261""}",1,0.33,EUR(€) ,,15.100800000000003,0.7236805747444045,KABELSCHLEPP ,4,1.32,1.32,1.32,"{""sharedFormula"":""U261""}",1.144,36.19,54.64979519999999,54.6497952,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.005 kgs
,53183,,END PIECE 0180/0182.15-2- WO.BOLT-SR.,SET,0.319,0.319,1,"{""sharedFormula"":""I261""}",1,0.319,EUR(€) ,,14.597440000000002,0.7245440729483281,KABELSCHLEPP ,4.012539184952978,1.2799999999999998,1.2799999999999998,1.28,1.7347234759768073e-16,1.144,36.19,52.99374079999998,52.99374079999999,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.005 kgs
,53182,,END PIECE 0180/0182.15-2- W.BOLT-SR.,SET,0.319,0.319,1,"{""sharedFormula"":""I261""}",1,0.319,EUR(€) ,,14.597440000000002,0.7245440729483281,KABELSCHLEPP ,4.012539184952978,1.2799999999999998,1.2799999999999998,1.28,1.7347234759768073e-16,1.144,36.19,52.99374079999998,52.99374079999999,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.005 kgs
,53181,,END PIECE 0180/0182.10-2- WO.BOLT-SR.,SET,0.3080000000000001,0.3080000000000001,1,"{""sharedFormula"":""I261""}",1,0.3080000000000001,EUR(€) ,,14.094080000000007,0.72323127486594,KABELSCHLEPP ,3.993506493506492,1.23,1.23,1.23,"{""sharedFormula"":""U261""}",1.144,36.19,50.92367279999999,50.9236728,"{""sharedFormula"":""Z261""}",,TKG,,,weight 0.004 kgs
