,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,JPY,1.1440000000000001,0.26
,,,,,,,,,,,,USD,1.16688,38
Category,Part No. ,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New) Make same Price as Standard Price (THB)
=JPY/USD*Mul.","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
A11,6184,,RS32B-2-2POL,PC,13000,13000,1,"{""sharedFormula"":""I377""}",0.311,4043,JPY(¥),,1202.5499200000004,0.5215978485726106,THB DRIVE CHAIN,0.3718461538461538,4834,4834,4834,"{""sharedFormula"":""U384""}",0.52,1,2513.6800000000003,,-1,,TC
A11,5116,RS32B-2-JL,RS32B-2-MWJL,PC,4510,4510,1,"{""sharedFormula"":""I377""}",0.311,1402.61,JPY(¥),,417.1923184,0.5227287804878049,THB DRIVE CHAIN,0.37272727272727274,1681,1681,1681,"{""sharedFormula"":""U384""}",0.52,1,874.12,,-1,,TC
A11,6157,,RS32B-2-OL,PC,10300,10300,1,"{""sharedFormula"":""I377""}",0.311,3203.3,JPY(¥),,952.7895520000002,0.5202179628174913,THB DRIVE CHAIN,0.3707766990291262,3818.9999999999995,3818.9999999999995,3819,1.1907498059347058e-16,0.52,1,1985.8799999999999,,-1,,TC
A11,0159,,RS32B-2-RP,LINK,2840,2840,1,"{""sharedFormula"":""I377""}",0.311,883.24,JPY(¥),,262.71090560000005,0.5193023025689818,THB DRIVE CHAIN,0.3700704225352113,1051,1051,1051,"{""sharedFormula"":""U384""}",0.52,1,546.52,,-1,,TC
A11,6185,,RS32B-3-2POL,PC,20000,20000,1,"{""sharedFormula"":""I377""}",0.311,6220,JPY(¥),,1850.0768000000003,0.516860401955459,THB DRIVE CHAIN,0.3682,7364.000000000001,7364.000000000001,7364,1.2350552712831724e-16,0.52,1,3829.2800000000007,,-1,,TC
A11,5117,RS32B-3-JL,RS32B-3-MWJL,PC,6670,6670,1,"{""sharedFormula"":""I377""}",0.311,2074.37,JPY(¥),,617.0006128,0.5186451764705882,THB DRIVE CHAIN,0.3695652173913043,2465,2465,2465,"{""sharedFormula"":""U384""}",0.52,1,1281.8,,-1,,TC
A11,6158,,RS32B-3-OL,PC,15400,15400,1,"{""sharedFormula"":""I377""}",0.311,4789.4,JPY(¥),,1424.5591360000003,0.5209762545899632,THB DRIVE CHAIN,0.37136363636363634,5719,5719,5719,"{""sharedFormula"":""U384""}",0.52,1,2973.88,,-1,,TC
A11,0160,,RS32B-3-RP,LINK,4290,4290,1,"{""sharedFormula"":""I377""}",0.311,1334.19,JPY(¥),,396.8414736000001,0.5188167213114753,THB DRIVE CHAIN,0.3696969696969697,1586,1586,1586,"{""sharedFormula"":""U384""}",0.52,1,824.72,,-1,,TC
A11,5008,RS35-3-JL,RS35-3-MCJL,PC,536,536,1,,0.355,190.28,JPY(¥),,56.59688320000001,0.4585066666666667,THB DRIVE CHAIN,0.375,201,201,201,"{""sharedFormula"":""U384""}",0.52,1,104.52000000000001,,-1,,TC
A11,6003,,RS35-3-OL,PC,993,993,1,"{""sharedFormula"":""I426""}",0.355,352.515,JPY(¥),,104.85206160000001,0.46229711999999995,THB DRIVE CHAIN,0.3776435045317221,375,375,375,"{""sharedFormula"":""U384""}",0.52,1,195,,-1,,TC
A11,0008,,RS35-3-RP,LINK,60,60,1,"{""sharedFormula"":""I426""}",0.355,21.299999999999997,JPY(¥),,6.335472,0.47027826086956526,THB DRIVE CHAIN,0.38333333333333336,23,23,23,"{""sharedFormula"":""U384""}",0.52,1,11.96,,-1,,TC
A11,0099,,RS35-3-RP-U,BOX,18100,18100,1,"{""sharedFormula"":""I426""}",0.355,6425.5,JPY(¥),,1911.2007200000003,0.4618761346998535,THB DRIVE CHAIN,0.37734806629834255,6830,6830,6830,"{""sharedFormula"":""U384""}",0.52,1,3551.6,,-1,,TC
A11,7001,,RS35-CLIP,CASE,2700,2700,1,"{""sharedFormula"":""I426""}",0.355,958.5,JPY(¥),,285.09624,0.45716633663366335,THB DRIVE CHAIN,0.37407407407407406,1010,1010,1010,"{""sharedFormula"":""U384""}",0.52,1,525.2,,-1,,TC
A14,5049,RS35-NEP-1-JL,RS35-NEP-1-MCJL,PC,284,284,1,"{""sharedFormula"":""I426""}",0.328,93.152,JPY(¥),,27.707130880000005,0.497330716981132,THB DRIVE CHAIN,0.3732394366197183,106,106,106,"{""sharedFormula"":""U384""}",0.52,1,55.120000000000005,,-1,,TC
A14,6063,,RS35-NEP-1-OL,PC,496,496,1,"{""sharedFormula"":""I426""}",0.328,162.68800000000002,JPY(¥),,48.38991872000001,0.4969862918918918,THB DRIVE CHAIN,0.37298387096774194,185,185,185,"{""sharedFormula"":""U384""}",0.52,1,96.2,,-1,,TC
A14,0070,RS35-NEP-1,RS35-NEP-1-RP,LINK,37,37,1,"{""sharedFormula"":""I426""}",0.328,12.136000000000001,JPY(¥),,3.6097318400000007,0.5041577142857142,THB DRIVE CHAIN,0.3783783783783784,14,14,14,"{""sharedFormula"":""U384""}",0.52,1,7.28,,-1,,TC
A14,0056,RS35-NEP-1-U,RS35-NEP-1-RP-U,BOX,11600,11600,1,"{""sharedFormula"":""I426""}",0.328,3804.8,JPY(¥),,1131.6997120000003,0.5020943491191946,THB DRIVE CHAIN,0.3768103448275862,4371,4371,4371,"{""sharedFormula"":""U384""}",0.52,1,2272.92,,-1,,TC
A14,5023,RS35-NP-1-JL,RS35-NP-1-MCJL,PC,222,222,1,"{""sharedFormula"":""I426""}",0.328,72.816,JPY(¥),,21.65839104,0.5041577142857142,THB DRIVE CHAIN,0.3783783783783784,84,84,84,"{""sharedFormula"":""U384""}",0.52,1,43.68,,-1,,TC
A14,6022,,RS35-NP-1-OL,PC,380,380,1,"{""sharedFormula"":""I426""}",0.328,124.64,JPY(¥),,37.07292160000001,0.5083166896551723,THB DRIVE CHAIN,0.3815789473684211,145,145,145,"{""sharedFormula"":""U384""}",0.52,1,75.4,,-1,,TC
A14,0077,RS35-NP-1,RS35-NP-1-RP,LINK,24,24,1,"{""sharedFormula"":""I426""}",0.328,7.872,JPY(¥),,2.3414476800000004,0.49969066666666656,THB DRIVE CHAIN,0.375,9,9,9,,0.52,1,4.68,,-1,,TC
A14,0023,RS35-NP-1-U,RS35-NP-1-RP-U,BOX,7530,7530,1,"{""sharedFormula"":""I426""}",0.328,2469.84,JPY(¥),,734.6292096000001,0.5044726481936163,THB DRIVE CHAIN,0.37861885790172645,2851,2851,2851,"{""sharedFormula"":""U437""}",0.52,1,1482.52,,-1,,TC
A14,5045,RS35-PC-1-JL,RS35-PC-1-MCJL,PC,369,369,1,"{""sharedFormula"":""I426""}",0.344,126.93599999999999,JPY(¥),,37.755843840000004,0.506072163265306,THB DRIVE CHAIN,0.3983739837398374,147,147,147,"{""sharedFormula"":""U437""}",0.52,1,76.44,,-1,,TC
A14,0213,,RS35-PC-1-RP,LINK,55,55,1,"{""sharedFormula"":""I426""}",0.344,18.919999999999998,JPY(¥),,5.627564800000001,0.50808,THB DRIVE CHAIN,0.4,22,22,22,"{""sharedFormula"":""U437""}",0.52,1,11.440000000000001,,-1,,TC
A14,0052,RS35-PC-1-U,RS35-PC-1-RP-U,BOX,17600,17600,1,"{""sharedFormula"":""I426""}",0.344,6054.4,JPY(¥),,1800.8207360000001,0.5019964337072188,THB DRIVE CHAIN,0.3951136363636364,6954,6954,6954,"{""sharedFormula"":""U437""}",0.52,1,3616.08,,-1,,TC
A11,5009,RS37-1-JL,RS37-1-MCJL,PC,90,90,1,"{""sharedFormula"":""I426""}",0.355,31.95,JPY(¥),,9.503208,0.4624882352941176,THB DRIVE CHAIN,0.37777777777777777,34,34,34,"{""sharedFormula"":""U437""}",0.52,1,17.68,,-1,,TC
A11,6004,,RS37-1-OL,PC,187,187,1,"{""sharedFormula"":""I426""}",0.355,66.38499999999999,JPY(¥),,19.7455544,0.46518000000000004,THB DRIVE CHAIN,0.37967914438502676,71,71,71,"{""sharedFormula"":""U437""}",0.52,1,36.92,,-1,,TC
A11,0009,,RS37-1-RP,LINK,13,13,1,"{""sharedFormula"":""I426""}",0.355,4.615,JPY(¥),,1.3726856000000003,0.4720439999999999,THB DRIVE CHAIN,0.38461538461538464,5,5,5,"{""sharedFormula"":""U437""}",0.52,1,2.6,,-1,,TC
A11,0100,,RS37-1-RP-U,BOX,2900,2900,1,"{""sharedFormula"":""I426""}",0.355,1029.5,JPY(¥),,306.21448000000004,0.4299380445304936,THB DRIVE CHAIN,0.35620689655172416,1033,1033,1033,"{""sharedFormula"":""U437""}",0.52,1,537.16,,-1,,TC
A11,7002,,RS37-CLIP,CASE,3000,3000,1,"{""sharedFormula"":""I426""}",0.355,1065,JPY(¥),,316.77360000000004,0.4599468085106383,THB DRIVE CHAIN,0.376,1128,1128,1128,"{""sharedFormula"":""U437""}",0.52,1,586.5600000000001,,-1,,TC
A11,5010,RS38-1-JL,RS38-1-MCJL,PC,103,103,1,"{""sharedFormula"":""I426""}",0.355,36.565,JPY(¥),,10.8758936,0.46371333333333337,THB DRIVE CHAIN,0.3786407766990291,39,39,39,"{""sharedFormula"":""U437""}",0.52,1,20.28,,-1,,TC
A11,6005,,RS38-1-OL,PC,220,220,1,"{""sharedFormula"":""I426""}",0.355,78.1,JPY(¥),,23.230064000000002,0.4617686746987952,THB DRIVE CHAIN,0.37727272727272726,83,83,83,"{""sharedFormula"":""U437""}",0.52,1,43.160000000000004,,-1,,TC
A11,0010,,RS38-1-RP,LINK,17,17,1,"{""sharedFormula"":""I426""}",0.355,6.035,JPY(¥),,1.7950504000000003,0.4246633333333333,THB DRIVE CHAIN,0.35294117647058826,6,6,6,"{""sharedFormula"":""U437""}",0.52,1,3.12,,-1,,TC
A11,0101,,RS38-1-RP-U,BOX,3210,3210,1,"{""sharedFormula"":""I426""}",0.355,1139.55,JPY(¥),,338.94775200000004,0.4670297628781684,THB DRIVE CHAIN,0.3809968847352025,1223,1223,1223,"{""sharedFormula"":""U437""}",0.52,1,635.96,,-1,,TC
A11,5028,RS60-4-JL,RS60-4-MWJL,PC,1620,1620,1,,0.355,575.1,JPY(¥),,171.05774400000004,0.46248823529411753,THB DRIVE CHAIN,0.37777777777777777,612,612,612,,0.52,1,318.24,,-1,,TC
A11,6022,,RS60-4-OL,PC,3400,3400,1,"{""sharedFormula"":""I451""}",0.355,1207,JPY(¥),,359.0100800000001,0.4643878975950348,THB DRIVE CHAIN,0.3791176470588235,1289,1289,1289,"{""sharedFormula"":""U451""}",0.52,1,670.28,,-1,,TC
A11,0028,,RS60-4-RP,LINK,433,433,1,"{""sharedFormula"":""I451""}",0.355,153.715,JPY(¥),,45.7209896,0.4538821118012422,THB DRIVE CHAIN,0.371824480369515,161,161,161,"{""sharedFormula"":""U451""}",0.52,1,83.72,,-1,,TC
A11,5029,RS60-5-JL,RS60-5-MWJL,PC,2170,2170,1,"{""sharedFormula"":""I451""}",0.355,770.3499999999999,JPY(¥),,229.132904,0.46263390243902436,THB DRIVE CHAIN,0.3778801843317972,819.9999999999999,819.9999999999999,820,1.38642485026361e-16,0.52,1,426.4,,-1,,TC
A11,6023,,RS60-5-OL,PC,4500,4500,1,"{""sharedFormula"":""I451""}",0.355,1597.5,JPY(¥),,475.16040000000004,0.46026580035440046,THB DRIVE CHAIN,0.37622222222222224,1693,1693,1693,"{""sharedFormula"":""U451""}",0.52,1,880.36,,-1,,TC
A11,0029,,RS60-5-RP,LINK,567,567,1,"{""sharedFormula"":""I451""}",0.355,201.285,JPY(¥),,59.870210400000005,0.45946,THB DRIVE CHAIN,0.37566137566137564,213,213,213,"{""sharedFormula"":""U451""}",0.52,1,110.76,,-1,,TC
A11,5030,RS60-6-JL,RS60-6-MWJL,PC,2690,2690,1,"{""sharedFormula"":""I451""}",0.355,954.9499999999999,JPY(¥),,284.040328,0.46237066929133863,THB DRIVE CHAIN,0.37769516728624536,1016,1016,1016,"{""sharedFormula"":""U451""}",0.52,1,528.32,,-1,,TC
A11,6024,,RS60-6-OL,PC,5550,5550,1,"{""sharedFormula"":""I451""}",0.355,1970.25,JPY(¥),,586.0311600000001,0.46231727099236636,THB DRIVE CHAIN,0.37765765765765763,2096,2096,2096,"{""sharedFormula"":""U451""}",0.52,1,1089.92,,-1,,TC
A11,0030,,RS60-6-RP,LINK,705,705,1,"{""sharedFormula"":""I451""}",0.355,250.27499999999998,JPY(¥),,74.441796,0.45978377358490574,THB DRIVE CHAIN,0.375886524822695,265,265,265,"{""sharedFormula"":""U451""}",0.52,1,137.8,,-1,,TC
A14,5016,RS60-AS-1-JL,RS60-AS-1-MCJL,PC,913,913,1,"{""sharedFormula"":""I451""}",0.344,314.072,JPY(¥),,93.41757568000001,0.5037315359116021,THB DRIVE CHAIN,0.3964950711938664,362,362,362,"{""sharedFormula"":""U451""}",0.52,1,188.24,,-1,,TC
A14,6015,,RS60-AS-1-OL,PC,1830,1830,1,"{""sharedFormula"":""I451""}",0.344,629.52,JPY(¥),,187.2444288,0.5040145454545455,THB DRIVE CHAIN,0.39672131147540984,726,726,726,"{""sharedFormula"":""U451""}",0.52,1,377.52000000000004,,-1,,TC
A14,0291,,RS60-AS-1-RP,LINK,347,347,1,"{""sharedFormula"":""I451""}",0.344,119.368,JPY(¥),,35.50481792,0.5052282898550725,THB DRIVE CHAIN,0.3976945244956772,138,138,138,"{""sharedFormula"":""U451""}",0.52,1,71.76,,-1,,TC
A14,0016,RS60-AS-1-U,RS60-AS-1-RP-U,BOX,55520,55520,1,"{""sharedFormula"":""I451""}",0.344,19098.879999999997,JPY(¥),,5680.7708672,0.5068586936306595,THB DRIVE CHAIN,0.3990093659942363,22153,22153,22153,"{""sharedFormula"":""U451""}",0.52,1,11519.56,,-1,,TC
A11,7005,,RS60-CLIP,CASE,5500,5500,1,"{""sharedFormula"":""I451""}",0.355,1952.5,JPY(¥),,580.7516,0.4628042328042327,THB DRIVE CHAIN,0.378,2079,2079,2079,"{""sharedFormula"":""U451""}",0.52,1,1081.08,,-1,,TC
A15,0056,,RS60-CU-1-RP,LINK,168,168,1,"{""sharedFormula"":""I451""}",0.333,55.944,JPY(¥),,16.639983360000002,0.5438350962223806,THB DRIVE CHAIN,0.3630952380952381,61,61,61,"{""sharedFormula"":""U451""}",0.598,1,36.478,,-1,,TC
D21,0070,,RS60EB,PC,3220,3220,1,"{""sharedFormula"":""I451""}",0.35,1127,JPY(¥),,335.21488000000005,0.4879714058776807,THB DRIVE CHAIN,0.3909937888198758,1259,1259,1259,"{""sharedFormula"":""U451""}",0.52,1,654.6800000000001,,-1,,TC
D21,0076,,RS60EB-JL,PC,1650,1650,1,"{""sharedFormula"":""I451""}",0.35,577.5,JPY(¥),,171.77160000000003,0.48466458658346323,THB DRIVE CHAIN,0.3884848484848485,641,641,641,"{""sharedFormula"":""U451""}",0.52,1,333.32,,-1,,TC
A13,5001,RS60-HT-1-FJL,RS60-HT-1-FWJL,PC,313,313,1,"{""sharedFormula"":""I451""}",0.294,92.02199999999999,JPY(¥),,27.37102368,0.5382755789473684,THB DRIVE CHAIN,0.36421725239616615,114,114,114,"{""sharedFormula"":""U451""}",0.52,1,59.28,,-1,,TC
A13,0155,,RS60-HT-1-RP,LINK,93,93,1,"{""sharedFormula"":""I451""}",0.294,27.342,JPY(¥),,8.132604480000001,0.5400110588235293,THB DRIVE CHAIN,0.3655913978494624,34,34,34,"{""sharedFormula"":""U451""}",0.52,1,17.68,,-1,,TC
A13,5002,RS60-HT-2-FJL,RS60-HT-2-FWJL,PC,651,651,1,"{""sharedFormula"":""I451""}",0.294,191.39399999999998,JPY(¥),,56.92823136,0.5400110588235294,THB DRIVE CHAIN,0.3655913978494624,238,238,238,"{""sharedFormula"":""U451""}",0.52,1,123.76,,-1,,TC
A13,0156,,RS60-HT-2-RP,LINK,264,264,1,"{""sharedFormula"":""I451""}",0.294,77.616,JPY(¥),,23.086103040000005,0.5423056494845361,THB DRIVE CHAIN,0.36742424242424243,97,97,97,"{""sharedFormula"":""U451""}",0.52,1,50.440000000000005,,-1,,TC
A13,5003,RS60-HT-3-FJL,RS60-HT-3-FWJL,PC,1010,1010,1,"{""sharedFormula"":""I451""}",0.294,296.94,JPY(¥),,88.3218336,0.5434148387096774,THB DRIVE CHAIN,0.3683168316831683,372,372,372,"{""sharedFormula"":""U451""}",0.52,1,193.44,,-1,,TC
A13,0157,,RS60-HT-3-RP,LINK,484,484,1,"{""sharedFormula"":""I451""}",0.294,142.296,JPY(¥),,42.32452224000001,0.5401507796610169,THB DRIVE CHAIN,0.365702479338843,177,177,177,"{""sharedFormula"":""U451""}",0.52,1,92.04,,-1,,TC
A15,5007,RS60-LMC-CU-1-JL,RS60-LMCCU-1-MWJL,PC,1370,1370,1,"{""sharedFormula"":""I451""}",0.35,479.49999999999994,JPY(¥),,142.62248,0.4844473684210526,THB DRIVE CHAIN,0.3883211678832117,532,532,532,"{""sharedFormula"":""U451""}",0.52,1,276.64,,-1,,TC
A15,0007,RS60-LMC-CU-1,RS60-LMCCU-1-RP,LINK,427,427,1,"{""sharedFormula"":""I451""}",0.35,149.45,JPY(¥),,44.452408,0.48190666666666665,THB DRIVE CHAIN,0.3864168618266979,165,165,165,"{""sharedFormula"":""U451""}",0.52,1,85.8,,-1,,TC
A12,5034,RS60-LMD-NP-1-JL,RS60-LMDNP-1-MCJL,PC,556,556,1,"{""sharedFormula"":""I451""}",0.35,194.6,JPY(¥),,57.88182400000001,0.4846703703703704,THB DRIVE CHAIN,0.38848920863309355,216.00000000000003,216.00000000000003,216,1.3158198810372225e-16,0.52,1,112.32000000000002,,-1,,TC
A12,6024,RS60-LMD-NP-1-OL,RS60-LMDNP-1-OL,PC,1150,1150,1,"{""sharedFormula"":""I451""}",0.35,402.5,JPY(¥),,119.71960000000001,0.4814639639639639,THB DRIVE CHAIN,0.38608695652173913,444,444,444,"{""sharedFormula"":""U451""}",0.52,1,230.88,,-1,,TC
A12,0048,RS60-LMD-NP-1,RS60-LMDNP-1-RP,LINK,238,238,1,"{""sharedFormula"":""I451""}",0.35,83.3,JPY(¥),,24.776752000000002,0.47058222222222224,THB DRIVE CHAIN,0.37815126050420167,90,90,90,"{""sharedFormula"":""U451""}",0.52,1,46.800000000000004,,-1,,TC
A12,0034,RS60-LMD-NP-1-U,RS60-LMDNP-1-RP-U,BOX,37300,37300,1,"{""sharedFormula"":""I451""}",0.35,13055,JPY(¥),,3883.0792000000006,0.48300609249515364,THB DRIVE CHAIN,0.3872386058981233,14444,14444,14444,"{""sharedFormula"":""U451""}",0.52,1,7510.88,,-1,,TC
A12,5042,RS60-LMD-S-2-JL,RS60-LMDS-2-MCJL,PC,902,902,1,"{""sharedFormula"":""I451""}",0.35,315.7,JPY(¥),,93.90180800000002,0.48405599999999993,THB DRIVE CHAIN,0.38802660753880264,350,350,350,"{""sharedFormula"":""U451""}",0.52,1,182,,-1,,TC
A12,0054,RS60-LMD-S-2,RS60-LMDS-2-RP,LINK,469,469,1,"{""sharedFormula"":""I451""}",0.35,164.14999999999998,JPY(¥),,48.824776,0.4812497237569061,THB DRIVE CHAIN,0.3859275053304904,181,181,181,"{""sharedFormula"":""U451""}",0.52,1,94.12,,-1,,TC
A14,5054,RS60-NEP-1-JL,RS60-NEP-1-MCJL,PC,564,564,1,"{""sharedFormula"":""I451""}",0.328,184.99200000000002,JPY(¥),,55.02402048000001,0.5860116431924881,THB DRIVE CHAIN,0.3776595744680851,213,213,213,"{""sharedFormula"":""U451""}",0.624,1,132.912,,-1,,TC
A14,6054,,RS60-NEP-1-OL,PC,984,984,1,"{""sharedFormula"":""I451""}",0.328,322.752,JPY(¥),,95.99935488000003,0.5023877520215633,THB DRIVE CHAIN,0.37703252032520324,371,371,371,"{""sharedFormula"":""U451""}",0.52,1,192.92000000000002,,-1,,TC
A14,5055,RS60-NEP-2-JL,RS60-NEP-2-MCJL,PC,1190,1190,1,"{""sharedFormula"":""I451""}",0.328,390.32,JPY(¥),,116.09678080000002,0.5027549220489977,THB DRIVE CHAIN,0.3773109243697479,449,449,449,"{""sharedFormula"":""U451""}",0.52,1,233.48000000000002,,-1,,TC
A14,6055,,RS60-NEP-2-OL,PC,2170,2170,1,"{""sharedFormula"":""I451""}",0.328,711.76,JPY(¥),,211.70589440000003,0.5035039999999998,THB DRIVE CHAIN,0.3778801843317972,819.9999999999999,819.9999999999999,820,1.38642485026361e-16,0.52,1,426.4,,-1,,TC
A14,0062,RS60-NEP-2,RS60-NEP-2-RP,LINK,322,322,1,"{""sharedFormula"":""I451""}",0.328,105.616,JPY(¥),,31.414423040000003,0.5048167868852459,THB DRIVE CHAIN,0.37888198757763975,122,122,122,"{""sharedFormula"":""U451""}",0.52,1,63.440000000000005,,-1,,TC
A14,5026,RS60-NP-1-JL,RS60-NP-1-MCJL,PC,427,427,1,"{""sharedFormula"":""I451""}",0.328,140.056,JPY(¥),,41.65825664000001,0.5024097391304346,THB DRIVE CHAIN,0.3770491803278688,161,161,161,"{""sharedFormula"":""U451""}",0.52,1,83.72,,-1,,TC
A14,6025,,RS60-NP-1-OL,PC,847,847,1,"{""sharedFormula"":""I451""}",0.328,277.81600000000003,JPY(¥),,82.63359104000001,0.5018471724137931,THB DRIVE CHAIN,0.37662337662337664,319,319,319,"{""sharedFormula"":""U451""}",0.52,1,165.88,,-1,,TC
A14,0080,RS60-NP-1,RS60-NP-1-RP,LINK,109,109,1,,0.328,35.752,JPY(¥),,10.634074880000004,0.48874639999999986,THB DRIVE CHAIN,0.3669724770642202,40,40,40,"{""sharedFormula"":""U451""}",0.52,1,20.8,,-1,,TC
A14,0026,RS60-NP-1-U,RS60-NP-1-RP-U,BOX,17100,17100,1,"{""sharedFormula"":""I489""}",0.328,5608.8,JPY(¥),,1668.2814720000003,0.5035231197771587,THB DRIVE CHAIN,0.3778947368421053,6462,6462,6462,"{""sharedFormula"":""U451""}",0.52,1,3360.2400000000002,,-1,,TC
A14,5048,RS60-PC-1-JL,RS60-PC-1-MCJL,PC,704,704,1,"{""sharedFormula"":""I489""}",0.344,242.176,JPY(¥),,72.03282944,0.5017098129496403,THB DRIVE CHAIN,0.39488636363636365,278,278,278,"{""sharedFormula"":""U451""}",0.52,1,144.56,,-1,,TC
A14,0316,,RS60-PC-1-RP,LINK,197,197,1,"{""sharedFormula"":""I489""}",0.344,67.768,JPY(¥),,20.156913920000004,0.5030346666666666,THB DRIVE CHAIN,0.39593908629441626,78,78,78,"{""sharedFormula"":""U451""}",0.52,1,40.56,,-1,,TC
A14,0055,RS60-PC-1-U,RS60-PC-1-RP-U,BOX,31520,31520,1,"{""sharedFormula"":""I489""}",0.344,10842.88,JPY(¥),,3225.1062272000004,0.5045036861867859,THB DRIVE CHAIN,0.39711294416243653,12517,12517,12517,"{""sharedFormula"":""U451""}",0.52,1,6508.84,,-1,,TC
A14,6045,,RS60-SNS-1-OL,PC,1040,1040,1,"{""sharedFormula"":""I489""}",0.328,341.12,JPY(¥),,101.46273280000003,0.5047699492385785,THB DRIVE CHAIN,0.37884615384615383,394,394,394,"{""sharedFormula"":""U451""}",0.52,1,204.88,,-1,,TC
A14,0085,RS60-SNS-1,RS60-SNS-1-RP,LINK,238,238,1,"{""sharedFormula"":""I489""}",0.328,78.06400000000001,JPY(¥),,23.219356160000004,0.486751632183908,THB DRIVE CHAIN,0.36554621848739494,87,87,87,"{""sharedFormula"":""U451""}",0.52,1,45.24,,-1,,TC
A14,0046,RS60-SNS-1-U,RS60-SNS-1-RP-U,BOX,37100,37100,1,"{""sharedFormula"":""I489""}",0.328,12168.800000000001,JPY(¥),,3619.4878720000006,0.5016785796105383,THB DRIVE CHAIN,0.3764959568733154,13968,13968,13968,"{""sharedFormula"":""U451""}",0.52,1,7263.360000000001,,-1,,TC
A14,5009,RS60-SS-2-JL,RS60-SS-2-MCJL,PC,1690,1690,1,"{""sharedFormula"":""I489""}",0.344,581.3599999999999,JPY(¥),,172.9197184,0.5044144262295083,THB DRIVE CHAIN,0.3970414201183432,671,671,671,"{""sharedFormula"":""U451""}",0.52,1,348.92,,-1,,TC
A14,6008,,RS60-SS-2-OL,PC,3400,3400,1,"{""sharedFormula"":""I489""}",0.344,1169.6,JPY(¥),,347.885824,0.5033324424647365,THB DRIVE CHAIN,0.3961764705882353,1347,1347,1347,,0.52,1,700.44,,-1,,TC
A14,0009,,RS60-SS-2-RP,LINK,593,593,1,"{""sharedFormula"":""I489""}",0.344,203.992,JPY(¥),,60.67538048,0.5034747914893617,THB DRIVE CHAIN,0.3962900505902192,235,235,235,"{""sharedFormula"":""U498""}",0.52,1,122.2,,-1,,TC
A11,7008,,RS60-WARIPIN,CASE,1100,1100,1,"{""sharedFormula"":""I489""}",0.355,390.5,JPY(¥),,116.15032000000001,0.46306249999999993,THB DRIVE CHAIN,0.3781818181818182,416,416,416,"{""sharedFormula"":""U498""}",0.52,1,216.32,,-1,,TC
A11,0032,,RS80-1-CP,LINK,0.34,0.34,1,"{""sharedFormula"":""I489""}",1,0.34,USD($),TTC,15.076089600000001,0.6283015384615384,THB DRIVE CHAIN,229.41176470588235,78,78,78,"{""sharedFormula"":""U498""}",0.52,1,40.56,,-1,,TTC
A11,0114,,RS80-1-CP-U,BOX,40.8,40.8,1,"{""sharedFormula"":""I489""}",1,40.8,USD($),TTC,1809.1307519999998,0.5941323378441438,THB DRIVE CHAIN,210.0980392156863,8572,8572,8572,"{""sharedFormula"":""U498""}",0.52,1,4457.4400000000005,,-1,,TTC
A11,6088,,RS80-3-2POL,PC,4620,4620,1,"{""sharedFormula"":""I489""}",0.288,1330.56,JPY(¥),,395.76176640000006,0.5580253658536585,THB DRIVE CHAIN,0.37272727272727274,1722,1722,1722,"{""sharedFormula"":""U498""}",0.52,1,895.44,,-1,,TC
A11,5033,RS80-3-JL,RS80-3-MWJL,PC,1410,1410,1,"{""sharedFormula"":""I489""}",0.288,406.08,JPY(¥),,120.78443520000002,0.5558742638623327,THB DRIVE CHAIN,0.3709219858156028,523,523,523,"{""sharedFormula"":""U498""}",0.52,1,271.96000000000004,,-1,,TC
A11,6027,,RS80-3-OL,PC,3020,3020,1,"{""sharedFormula"":""I489""}",0.288,869.76,JPY(¥),,258.70141440000003,0.5546081289167413,THB DRIVE CHAIN,0.3698675496688742,1117,1117,1117,"{""sharedFormula"":""U498""}",0.52,1,580.84,,-1,,TC
A11,0035,,RS80-3-RP,LINK,657,657,1,"{""sharedFormula"":""I489""}",0.355,233.23499999999999,JPY(¥),,69.3734184,0.4487172727272727,THB DRIVE CHAIN,0.3683409436834094,242,242,242,"{""sharedFormula"":""U498""}",0.52,1,125.84,,-1,,TC
A11,0117,,RS80-3-RP-U,BOX,71400,71400,1,"{""sharedFormula"":""I489""}",0.288,20563.199999999997,JPY(¥),,6116.318208000001,0.5549360375359467,THB DRIVE CHAIN,0.37014005602240896,26428,26428,26428,"{""sharedFormula"":""U498""}",0.52,1,13742.560000000001,,-1,,TC
A11,5034,RS80-4-JL,RS80-4-MWJL,PC,1960,1960,1,"{""sharedFormula"":""I489""}",0.288,564.4799999999999,JPY(¥),,167.8989312,0.5546447448275862,THB DRIVE CHAIN,0.36989795918367346,725,725,725,"{""sharedFormula"":""U498""}",0.52,1,377,,-1,,TC
