,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,JPY,1.1440000000000001,0.26
,,,,,,,,,,,,USD
Category,Part No.,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New)
Make same Price as Standard Price","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
G31,0360,,RF03100F12T-CWN,PC,30400,30400,1,"{""sharedFormula"":""I5""}",0.489,14865.6,JPY(¥),,4421.624064000001,0.3810058091286306,THB SPROCKET,0.451875,13737,13737,13737,"{""sharedFormula"":""U5""}",0.52,1,7143.240000000001,7143.240000000001,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0416,,RF03100F12T-CWQ,PC,37600,37600,1,"{""sharedFormula"":""I5""}",0.489,18386.399999999998,JPY(¥),,5468.850816,0.37816940814757877,THB SPROCKET,0.44981382978723405,16913,16913,16913,"{""sharedFormula"":""U5""}",0.52,1,8794.76,8794.76,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0245,,RF03100F6T-BWN,PC,15600,15600,1,"{""sharedFormula"":""I5""}",0.489,7628.4,JPY(¥),,2268.991296,0.38256052073015423,THB SPROCKET,0.4530128205128205,7067,7067,7067,"{""sharedFormula"":""U5""}",0.52,1,3674.84,3674.84,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0301,,RF03100F6T-BWQ,PC,19300,19300,1,"{""sharedFormula"":""I5""}",0.489,9437.699999999999,JPY(¥),,2807.1494880000005,0.38191385390428206,THB SPROCKET,0.4525388601036269,8734,8734,8734,"{""sharedFormula"":""U5""}",0.52,1,4541.68,4541.68,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0357,,RF03100F6T-CWN,PC,20200,20200,1,"{""sharedFormula"":""I5""}",0.489,9877.8,JPY(¥),,2938.0528320000003,0.3812854139290407,THB SPROCKET,0.4520792079207921,9132,9132,9132,"{""sharedFormula"":""U5""}",0.52,1,4748.64,4748.64,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0413,,RF03100F6T-CWQ,PC,24200,24200,1,"{""sharedFormula"":""I5""}",0.489,11833.8,JPY(¥),,3519.8454720000004,0.38228384741741184,THB SPROCKET,0.4528099173553719,10958,10958,10958,"{""sharedFormula"":""U5""}",0.52,1,5698.16,5698.16,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0246,,RF03100F8T-BWN,PC,19300,19300,1,"{""sharedFormula"":""I5""}",0.489,9437.699999999999,JPY(¥),,2807.1494880000005,0.38191385390428206,THB SPROCKET,0.4525388601036269,8734,8734,8734,"{""sharedFormula"":""U5""}",0.52,1,4541.68,4541.68,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0302,,RF03100F8T-BWQ,PC,24400,24400,1,"{""sharedFormula"":""I5""}",0.489,11931.6,JPY(¥),,3548.9351040000006,0.38608660609876755,THB SPROCKET,0.45561475409836066,11117,11117,11117,"{""sharedFormula"":""U5""}",0.52,1,5780.84,5780.84,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0358,,RF03100F8T-CWN,PC,24200,24200,1,"{""sharedFormula"":""I5""}",0.489,11833.8,JPY(¥),,3519.8454720000004,0.38228384741741184,THB SPROCKET,0.4528099173553719,10958,10958,10958,"{""sharedFormula"":""U5""}",0.52,1,5698.16,5698.16,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0414,,RF03100F8T-CWQ,PC,29400,29400,1,"{""sharedFormula"":""I5""}",0.489,14376.6,JPY(¥),,4276.175904000001,0.38355208395802093,THB SPROCKET,0.45374149659863944,13340,13340,13340,"{""sharedFormula"":""U5""}",0.52,1,6936.8,6936.8,"{""sharedFormula"":""Z5""}",Added!,TC
G31,0007,,RF03100R10T-BWN,PC,26600,26600,1,,0.489,13007.4,JPY(¥),,3868.9210560000006,0.38352532935620176,THB SPROCKET,0.4537218045112782,12069,12069,12069,,0.52,1,6275.88,6275.88,,Added!,TC
G31,0067,,RF03100R10T-BWQ,PC,32200,32200,1,"{""sharedFormula"":""I69""}",0.489,15745.8,JPY(¥),,4683.430752,0.380180469341408,THB SPROCKET,0.45127329192546584,14531,14531,14531,"{""sharedFormula"":""U69""}",0.52,1,7556.12,7556.12,"{""sharedFormula"":""Z69""}",Added!,TC
G31,0127,,RF03100R10T-CWN,PC,28000,28000,1,"{""sharedFormula"":""I69""}",0.489,13692,JPY(¥),,4072.5484800000004,0.379657504950495,THB SPROCKET,0.45089285714285715,12625,12625,12625,"{""sharedFormula"":""U69""}",0.52,1,6565,6565,"{""sharedFormula"":""Z69""}",Added!,TC
G31,0187,,RF03100R10T-CWQ,PC,37200,37200,1,"{""sharedFormula"":""I69""}",0.489,18190.8,JPY(¥),,5410.671552,0.3789460666109586,THB SPROCKET,0.4503763440860215,16754,16754,16754,"{""sharedFormula"":""U69""}",0.52,1,8712.08,8712.08,"{""sharedFormula"":""Z69""}",Added!,TC
G31,0008,,RF03100R12T-BWN,PC,30200,30200,1,"{""sharedFormula"":""I69""}",0.489,14767.8,JPY(¥),,4392.534432,0.3778773309765797,THB SPROCKET,0.4496026490066225,13578,13578,13578,"{""sharedFormula"":""U69""}",0.52,1,7060.56,7060.56,"{""sharedFormula"":""Z69""}",Added!,TC
G31,0068,,RF03100R12T-BWQ,PC,37800,37800,1,"{""sharedFormula"":""I69""}",0.489,18484.2,JPY(¥),,5497.940448000001,0.3806840206185566,THB SPROCKET,0.4516402116402116,17072,17072,17072,"{""sharedFormula"":""U69""}",0.52,1,8877.44,8877.44,"{""sharedFormula"":""Z69""}",Added!,TC
G31,0128,,RF03100R12T-CWN,PC,33800,33800,1,"{""sharedFormula"":""I69""}",0.489,16528.2,JPY(¥),,4916.1478080000015,0.3798943722943721,THB SPROCKET,0.4510650887573964,15246,15246,15246,"{""sharedFormula"":""U69""}",0.52,1,7927.92,7927.92,"{""sharedFormula"":""Z69""}",Added!,TC
