,,,,,,,,,,,,,PO multiplier,Exchange rate
,,,,,,,,,,,,JPY,1.1440000000000001,0.26

Category,Part No.,Previous Model No. ,New Model No. ,Unit ,"Manufacturer's suggested 
retail price","(New) Manufacturer's suggested 
retail price",Conversion to FT,% dif for cost,"(TTCL Internal Use)
PO Price","PO price
JPY/USD",PO price currency,REMARK (internal),"(TTCL Internal Use)
 THB Cost","(TTCL Internal Use)
GP",Pricelist Name,Multipiler,"Make same Price as Standard Price (THB)
=JPY/USD*Mul.","(New)
Make same Price as Standard Price","Standard Price (THB)
*Copy from excel",เช็คความต่าง %,"DIST. PL
 MUL.",Dist. Ex rate,Unit price (THB),(NEW) Unit price (THB),% dif for Unit price (SP),Status,Supplier Name,"Stock Reference 
(RPP)","Cutting &
Assembly",Detail
B23,0044,,RF03075S-AT-1LK2,LINK,1780,1780,1,"{""sharedFormula"":""I63""}",0.315,560.7,JPY(¥),,166.77460800000003,-0.3186428727835184,,0.3157913401685394,562.1085855000001,562.1085855000001,562.1085855000001,"{""sharedFormula"":""U63""}",1,0.225,126.47443173750003,126.47443173750003,"{""sharedFormula"":""Z63""}",,TC
B23,0049,,RF03075S-AT-2LA1,LINK,1110,1110,1,"{""sharedFormula"":""I63""}",0.315,349.65,JPY(¥),,103.99989600000002,0.12049676882689898,,0.47346727702702707,525.5486775,525.5486775,525.5486775,"{""sharedFormula"":""U63""}",1,0.225,118.24845243750002,118.24845243750002,"{""sharedFormula"":""Z63""}",,TC
B23,0041,,RF03075S-AT-2LA2,LINK,1110,1110,1,"{""sharedFormula"":""I63""}",0.315,349.65,JPY(¥),,103.99989600000002,0.12049676882689898,,0.47346727702702707,525.5486775,525.5486775,525.5486775,"{""sharedFormula"":""U63""}",1,0.225,118.24845243750002,118.24845243750002,"{""sharedFormula"":""Z63""}",,TC
B23,0057,,RF03075S-AT-2LGA2,LINK,1380,1380,1,"{""sharedFormula"":""I63""}",0.315,434.7,JPY(¥),,129.297168,0.007274802367203996,,0.41946754347826093,578.86521,578.86521,578.86521,"{""sharedFormula"":""U63""}",1,0.225,130.24467225,130.24467225,"{""sharedFormula"":""Z63""}",,TC
B23,0050,,RF03075S-AT-3LA1,LINK,1040,1040,1,"{""sharedFormula"":""I63""}",0.315,327.6,JPY(¥),,97.44134400000002,0.08587306467104461,,0.45553411009615385,473.7554745,473.7554745,473.7554745,"{""sharedFormula"":""U63""}",1,0.225,106.5949817625,106.5949817625,"{""sharedFormula"":""Z63""}",,TC
B23,0042,,RF03075S-AT-3LA2,LINK,1040,1040,1,"{""sharedFormula"":""I63""}",0.315,327.6,JPY(¥),,97.44134400000002,0.08587306467104461,,0.45553411009615385,473.7554745,473.7554745,473.7554745,"{""sharedFormula"":""U63""}",1,0.225,106.5949817625,106.5949817625,"{""sharedFormula"":""Z63""}",,TC
B23,0058,,RF03075S-AT-3LGA2,LINK,1220,1220,1,"{""sharedFormula"":""I63""}",0.315,384.3,JPY(¥),,114.30619200000002,0.05658241267949023,,0.4413909657786886,538.4969782500001,538.4969782500001,538.4969782500001,"{""sharedFormula"":""U63""}",1,0.225,121.16182010625002,121.16182010625002,"{""sharedFormula"":""Z63""}",,TC
B23,0054,,RF03075S-AT-3LK1,LINK,1180,1180,1,"{""sharedFormula"":""I63""}",0.315,371.7,JPY(¥),,110.55844800000001,0.22086050091271842,,0.5344562822033899,630.6584130000001,630.6584130000001,630.6584130000001,"{""sharedFormula"":""U63""}",1,0.225,141.89814292500003,141.89814292500003,"{""sharedFormula"":""Z63""}",,TC
B23,0046,,RF03075S-AT-3LK2,LINK,1180,1180,1,"{""sharedFormula"":""I63""}",0.315,371.7,JPY(¥),,110.55844800000001,0.4532817752167211,,0.7616647500000001,898.7644050000001,898.7644050000001,898.7644050000001,"{""sharedFormula"":""U63""}",1,0.225,202.22199112500005,202.22199112500005,"{""sharedFormula"":""Z63""}",,TC
B23,0051,,RF03075S-AT-4LA1,LINK,996,996,1,"{""sharedFormula"":""I63""}",0.315,313.74,JPY(¥),,93.31882560000003,0.5094312145187875,,0.8488432454819278,845.4478725000001,845.4478725000001,845.4478725000001,"{""sharedFormula"":""U63""}",1,0.225,190.22577131250003,190.22577131250003,"{""sharedFormula"":""Z63""}",,TC
